masked_position,original_token,prob_U_masked,prob_P_masked,delta_U,delta_P,trial_num,model_id,baseline_U,baseline_P
233,<|start_header_id|>,0.06005859375,0.94140625,-0.08837890625,0.08984375,74,83811,0.1484375,0.8515625
234,assistant,0.07958984375,0.314453125,-0.06884765625,-0.537109375,74,83811,0.1484375,0.8515625
235,<|end_header_id|>,0.06005859375,0.94140625,-0.08837890625,0.08984375,74,83811,0.1484375,0.8515625
236,,1.0058283805847168e-06,7.963180541992188e-05,-0.14843649417161942,-0.8514828681945801,74,83811,0.1484375,0.8515625
0,<|begin_of_text|>,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
1,,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
2,<|start_header_id|>,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
3,system,0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
4,<|end_header_id|>,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
5,,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
6,You,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
7,are,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
8,participating,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
9,in,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
10,multiple,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
11,games,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
12,involving,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
13,two,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
14,slot,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
15,machines,0.2451171875,0.75390625,0.0,0.0,75,83811,0.2451171875,0.75390625
16,",",0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
17,labeled,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
18,U,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
19,and,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
20,P,0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
21,.,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
22,Your,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
23,goal,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
24,is,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
25,to,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
26,choose,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
27,the,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
28,slot,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
29,machines,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
30,that,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
31,will,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
32,give,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
33,you,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
34,the,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
35,most,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
36,points,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
37,.,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
38,You,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
39,will,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
40,receive,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
41,feedback,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
42,about,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
43,the,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
44,outcome,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
45,after,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
46,making,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
47,a,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
48,choice,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
49,.,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
50,The,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
51,environment,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
52,may,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
53,change,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
54,unpredict,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
55,ably,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
56,",",0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
57,and,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
58,past,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
59,success,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
60,does,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
61,not,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
62,guarantee,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
63,future,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
64,results,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
65,.,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
66,You,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
67,’ll,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
68,need,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
69,to,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
70,adapt,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
71,to,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
72,these,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
73,changes,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
74,to,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
75,keep,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
76,finding,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
77,the,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
78,better,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
79,machine,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
80,.,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
81,You,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
82,will,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
83,play,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
84,,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
85,1,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
86,game,0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
87,in,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
88,total,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
89,",",0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
90,consisting,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
91,of,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
92,,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
93,100,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
94,trials,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
95,.,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
96,<|eot_id|>,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
97,,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
98,<|start_header_id|>,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
99,user,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
100,<|end_header_id|>,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
101,,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
102,#,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
103,Task,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
104,Parameters,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
105,,0.037353515625,0.9609375,-0.207763671875,0.20703125,75,83811,0.2451171875,0.75390625
106,-,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
107,Trial,0.5,0.5,0.2548828125,-0.25390625,75,83811,0.2451171875,0.75390625
108,,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
109,75,0.4375,0.5625,0.1923828125,-0.19140625,75,83811,0.2451171875,0.75390625
110,of,0.3203125,0.6796875,0.0751953125,-0.07421875,75,83811,0.2451171875,0.75390625
111,,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
112,100,0.34765625,0.65234375,0.1025390625,-0.1015625,75,83811,0.2451171875,0.75390625
113,,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
114,-,0.0419921875,0.95703125,-0.203125,0.203125,75,83811,0.2451171875,0.75390625
115,Choose,0.0419921875,0.95703125,-0.203125,0.203125,75,83811,0.2451171875,0.75390625
116,between,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
117,:,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
118,',0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
119,U,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
120,',0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
121,or,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
122,',0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
123,P,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
124,',0.015869140625,0.984375,-0.229248046875,0.23046875,75,83811,0.2451171875,0.75390625
125,-,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
126,Possible,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
127,outcomes,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
128,:,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
129,,0.06005859375,0.94140625,-0.18505859375,0.1875,75,83811,0.2451171875,0.75390625
130,1,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
131,(,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
132,success,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
133,),0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
134,or,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
135,,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
136,0,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
137,(,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
138,failure,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
139,),0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
140,#,0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
141,History,0.2451171875,0.75390625,0.0,0.0,75,83811,0.2451171875,0.75390625
142,,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
143,Trial,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
144,,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
145,71,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
146,:,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
147,Choice,0.26953125,0.73046875,0.0244140625,-0.0234375,75,83811,0.2451171875,0.75390625
148,P,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
149,,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
150,→,0.2451171875,0.75390625,0.0,0.0,75,83811,0.2451171875,0.75390625
151,,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
152,1,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
153,points,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
154,",",0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
155,Trial,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
156,,0.04736328125,0.953125,-0.19775390625,0.19921875,75,83811,0.2451171875,0.75390625
157,72,0.26953125,0.73046875,0.0244140625,-0.0234375,75,83811,0.2451171875,0.75390625
158,:,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
159,Choice,0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
160,P,0.376953125,0.62109375,0.1318359375,-0.1328125,75,83811,0.2451171875,0.75390625
161,,0.0419921875,0.95703125,-0.203125,0.203125,75,83811,0.2451171875,0.75390625
162,→,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
163,,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
164,1,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
165,points,0.06005859375,0.94140625,-0.18505859375,0.1875,75,83811,0.2451171875,0.75390625
166,",",0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
167,Trial,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
168,,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
169,73,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
170,:,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
171,Choice,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
172,P,0.26953125,0.73046875,0.0244140625,-0.0234375,75,83811,0.2451171875,0.75390625
173,,0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
174,→,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
175,,0.04736328125,0.953125,-0.19775390625,0.19921875,75,83811,0.2451171875,0.75390625
176,1,0.34765625,0.65234375,0.1025390625,-0.1015625,75,83811,0.2451171875,0.75390625
177,points,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
178,",",0.26953125,0.73046875,0.0244140625,-0.0234375,75,83811,0.2451171875,0.75390625
179,Trial,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
180,,0.053466796875,0.9453125,-0.191650390625,0.19140625,75,83811,0.2451171875,0.75390625
181,74,0.26953125,0.73046875,0.0244140625,-0.0234375,75,83811,0.2451171875,0.75390625
182,:,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
183,Choice,0.07568359375,0.92578125,-0.16943359375,0.171875,75,83811,0.2451171875,0.75390625
184,P,0.4375,0.5625,0.1923828125,-0.19140625,75,83811,0.2451171875,0.75390625
185,,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
186,→,0.119140625,0.87890625,-0.1259765625,0.125,75,83811,0.2451171875,0.75390625
187,,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
188,1,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
189,points,0.029296875,0.96875,-0.2158203125,0.21484375,75,83811,0.2451171875,0.75390625
190,",",0.06005859375,0.94140625,-0.18505859375,0.1875,75,83811,0.2451171875,0.75390625
191,Trial,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
192,,0.033203125,0.96875,-0.2119140625,0.21484375,75,83811,0.2451171875,0.75390625
193,75,0.2451171875,0.75390625,0.0,0.0,75,83811,0.2451171875,0.75390625
194,:,0.3203125,0.6796875,0.0751953125,-0.07421875,75,83811,0.2451171875,0.75390625
195,Choice,0.408203125,0.59375,0.1630859375,-0.16015625,75,83811,0.2451171875,0.75390625
196,P,0.5625,0.4375,0.3173828125,-0.31640625,75,83811,0.2451171875,0.75390625
197,,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
198,→,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
199,,0.06005859375,0.94140625,-0.18505859375,0.1875,75,83811,0.2451171875,0.75390625
200,1,0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
201,points,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
202,",",0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
203,,0.06005859375,0.94140625,-0.18505859375,0.1875,75,83811,0.2451171875,0.75390625
204,#,0.0419921875,0.95703125,-0.203125,0.203125,75,83811,0.2451171875,0.75390625
205,Instructions,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
206,,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
207,Respond,0.26953125,0.73046875,0.0244140625,-0.0234375,75,83811,0.2451171875,0.75390625
208,with,0.294921875,0.70703125,0.0498046875,-0.046875,75,83811,0.2451171875,0.75390625
209,**,0.294921875,0.70703125,0.0498046875,-0.046875,75,83811,0.2451171875,0.75390625
210,only,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
211,**,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
212,one,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
213,character,0.2021484375,0.796875,-0.04296875,0.04296875,75,83811,0.2451171875,0.75390625
214,:,0.5,0.5,0.2548828125,-0.25390625,75,83811,0.2451171875,0.75390625
215,',0.1484375,0.8515625,-0.0966796875,0.09765625,75,83811,0.2451171875,0.75390625
216,U,0.4375,0.5625,0.1923828125,-0.19140625,75,83811,0.2451171875,0.75390625
217,',0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
218,or,0.0673828125,0.93359375,-0.177734375,0.1796875,75,83811,0.2451171875,0.75390625
219,',0.032958984375,0.96484375,-0.212158203125,0.2109375,75,83811,0.2451171875,0.75390625
220,P,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
221,'.,0.408203125,0.59375,0.1630859375,-0.16015625,75,83811,0.2451171875,0.75390625
222,No,0.294921875,0.70703125,0.0498046875,-0.046875,75,83811,0.2451171875,0.75390625
223,punctuation,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
224,",",0.2451171875,0.75390625,0.0,0.0,75,83811,0.2451171875,0.75390625
225,no,0.1640625,0.8359375,-0.0810546875,0.08203125,75,83811,0.2451171875,0.75390625
226,quotes,0.1064453125,0.89453125,-0.138671875,0.140625,75,83811,0.2451171875,0.75390625
227,",",0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
228,no,0.1826171875,0.81640625,-0.0625,0.0625,75,83811,0.2451171875,0.75390625
229,explanation,0.09521484375,0.90625,-0.14990234375,0.15234375,75,83811,0.2451171875,0.75390625
230,.,0.22265625,0.77734375,-0.0224609375,0.0234375,75,83811,0.2451171875,0.75390625
231,Answer,0.0849609375,0.9140625,-0.16015625,0.16015625,75,83811,0.2451171875,0.75390625
232,:,0.1328125,0.8671875,-0.1123046875,0.11328125,75,83811,0.2451171875,0.75390625
233,<|start_header_id|>,0.06005859375,0.94140625,-0.18505859375,0.1875,75,83811,0.2451171875,0.75390625
